time,open,high,low,close,Buy Raw,Liq Long,Sell Raw,Liq Short,Swing High,Swing Low,Bullish BOS,Bearish BOS,Bullish CHOCH,Bearish CHOCH
1754765100,3.2807,3.2831,3.2798,3.2812,0,0,0,0,0,0,0,0,0,0
1754765280,3.2812,3.2826,3.2775,3.2782,0,0,0,0,0,0,0,0,0,0
1754765460,3.2782,3.2868,3.2782,3.2828,0,0,0,0,0,0,0,0,0,0
1754765640,3.2828,3.2872,3.2828,3.2837,0,0,0,0,0,0,0,0,0,0
1754765820,3.2837,3.2857,3.2822,3.2838,0,0,0,0,0,0,0,0,0,0
1754766000,3.2838,3.2854,3.2805,3.2849,0,0,0,0,0,0,0,0,0,0
1754766180,3.2849,3.2876,3.2825,3.2872,0,0,0,0,0,0,0,0,0,0
1754766360,3.2872,3.2885,3.2847,3.2885,0,0,0,0,0,0,0,0,0,0
1754766540,3.2885,3.2936,3.2881,3.2921,0,0,0,0,0,0,0,0,0,0
1754766720,3.2921,3.2922,3.2881,3.2881,0,0,0,0,0,0,0,0,0,0
1754766900,3.2881,3.2883,3.2834,3.2859,0,0,0,0,0,0,0,0,0,0
1754767080,3.2859,3.2859,3.2761,3.2763,0,0,0,0,0,0,0,0,0,0
1754767260,3.2763,3.2781,3.2736,3.2736,0,0,0,0,0,0,0,1,0,0
1754767440,3.2736,3.2756,3.2716,3.2725,0,0,0,0,0,0,0,1,0,0
1754767620,3.2725,3.2775,3.2725,3.2767,0,0,0,0,1,0,0,0,0,0
1754767800,3.2767,3.2786,3.2749,3.2767,0,0,0,0,0,0,0,0,0,0
1754767980,3.2767,3.2767,3.2727,3.2752,0,0,0,0,0,0,0,1,0,0
1754768160,3.2752,3.2752,3.2687,3.27,0,0,0,0,0,0,0,1,0,0
1754768340,3.27,3.2716,3.258,3.2698,0,0,0,0,0,0,0,1,0,0
1754768520,3.2698,3.2722,3.2656,3.2676,0,0,0,0,0,0,0,1,0,0
1754768700,3.2676,3.2713,3.2658,3.2681,0,0,0,0,0,0,0,1,0,0
1754768880,3.2681,3.2681,3.2618,3.2637,0,0,0,0,0,0,0,1,0,0
1754769060,3.2637,3.264,3.2589,3.2602,0,0,0,0,0,0,0,1,0,0
1754769240,3.2602,3.2616,3.2571,3.2601,0,0,0,0,0,0,0,1,0,0
1754769420,3.2601,3.2641,3.259,3.2641,0,0,0,0,0,0,0,1,0,0
1754769600,3.2641,3.2641,3.2561,3.2561,0,0,0,0,0,0,0,1,0,0
1754769780,3.2561,3.259,3.2555,3.2575,0,1,0,0,0,0,0,1,0,0
1754769960,3.2575,3.2595,3.2531,3.2552,0,0,0,0,0,0,0,1,0,0
1754770140,3.2552,3.2653,3.255,3.2555,0,0,0,0,0,0,0,1,0,0
1754770320,3.2555,3.2597,3.2544,3.2578,0,0,0,0,0,0,0,1,0,0
1754770500,3.2578,3.2578,3.2505,3.2537,0,0,0,0,0,0,0,1,0,0
1754770680,3.2537,3.255,3.249,3.2532,0,0,0,0,0,0,0,1,0,0
1754770860,3.2532,3.2573,3.2524,3.2569,0,0,0,0,0,0,0,1,0,0
1754771040,3.2569,3.2699,3.2569,3.2663,0,0,0,0,0,0,0,1,0,0
1754771220,3.2663,3.2739,3.2638,3.2718,0,0,0,0,0,0,0,1,0,0
1754771400,3.2718,3.2719,3.2643,3.2654,0,0,0,0,0,0,0,1,0,0
1754771580,3.2654,3.2654,3.2602,3.2641,0,0,0,0,0,0,0,1,0,0
1754771760,3.2641,3.2667,3.2631,3.2665,0,0,0,0,0,1,0,0,0,0
1754771940,3.2665,3.2753,3.2658,3.2658,0,0,0,1,0,0,0,0,0,0
1754772120,3.2658,3.2661,3.262,3.2649,0,0,0,0,0,0,0,0,0,0
1754772300,3.2649,3.2672,3.2613,3.2614,0,0,0,0,0,0,0,0,0,0
1754772480,3.2614,3.2632,3.2537,3.2548,0,0,0,0,0,0,0,0,0,0
1754772660,3.2548,3.256,3.2522,3.2526,0,0,0,0,0,0,0,0,0,0
1754772840,3.2526,3.2558,3.2524,3.2542,0,0,0,0,0,0,0,0,0,0
1754773020,3.2542,3.2611,3.2541,3.2579,0,0,0,0,1,0,0,0,0,0
1754773200,3.2579,3.2581,3.2504,3.2527,0,0,0,0,0,0,0,0,0,0
1754773380,3.2527,3.2561,3.252,3.2541,0,0,0,0,0,0,0,0,0,0
1754773560,3.2541,3.2591,3.2528,3.2591,0,0,0,0,0,0,0,0,0,0
1754773740,3.2591,3.2652,3.2588,3.2612,0,0,0,0,0,0,0,0,0,0
1754773920,3.2612,3.2628,3.2546,3.2565,0,0,0,0,0,0,0,0,0,0
1754774100,3.2565,3.2565,3.2352,3.2384,0,0,0,0,0,0,0,1,0,0
1754774280,3.2384,3.2486,3.2384,3.246,0,0,0,0,0,0,0,1,0,0
1754774460,3.246,3.2469,3.238,3.2461,0,0,0,0,0,0,0,1,0,0
1754774640,3.2461,3.2469,3.2393,3.2428,0,0,0,0,0,0,0,1,0,0
1754774820,3.2428,3.2434,3.2386,3.2387,0,0,0,0,1,0,0,1,0,0
1754775000,3.2387,3.2393,3.2308,3.2375,0,0,0,0,0,0,0,1,0,0
1754775180,3.2375,3.245,3.237,3.243,0,0,0,0,0,0,0,1,0,0
1754775360,3.243,3.2493,3.243,3.244,0,0,0,0,0,0,0,1,0,0
1754775540,3.244,3.2486,3.2399,3.2484,0,0,0,0,0,0,0,1,0,0
1754775720,3.2484,3.2488,3.2405,3.2435,0,0,0,0,0,0,0,1,0,0
1754775900,3.2435,3.2494,3.2429,3.2491,0,0,0,0,0,0,0,0,0,0
1754776080,3.2491,3.2537,3.2478,3.2532,0,0,0,0,0,1,0,0,0,0
1754776260,3.2532,3.256,3.2531,3.2553,0,0,0,0,0,0,0,0,0,0
1754776440,3.2553,3.2584,3.2548,3.2549,0,0,0,1,0,0,0,0,0,0
1754776620,3.2549,3.2549,3.2466,3.247,0,0,0,0,0,0,0,0,0,0
1754776800,3.247,3.25,3.2401,3.2453,0,0,0,0,0,0,0,0,0,0
1754776980,3.2453,3.2495,3.2426,3.2495,0,0,0,0,0,0,0,0,0,0
1754777160,3.2495,3.251,3.2473,3.2491,0,0,0,0,0,0,0,0,0,0
1754777340,3.2491,3.2513,3.2442,3.2452,0,0,0,0,0,0,0,0,0,0
1754777520,3.2452,3.2476,3.2433,3.2441,0,0,0,0,1,0,0,0,0,0
1754777700,3.2441,3.245,3.2413,3.2441,0,0,0,0,0,0,0,0,0,0
1754777880,3.2441,3.2471,3.2382,3.2409,0,0,0,0,0,0,0,0,0,0
1754778060,3.2409,3.2509,3.2391,3.2496,0,0,0,0,0,0,0,0,0,0
1754778240,3.2496,3.2604,3.2483,3.2537,0,0,0,0,0,0,0,0,0,0
1754778420,3.2537,3.2619,3.2531,3.256,0,0,0,0,0,0,0,0,0,0
1754778600,3.256,3.256,3.231,3.2343,0,0,0,0,0,0,0,0,0,0
1754778780,3.2343,3.2422,3.2216,3.2398,0,1,0,0,0,0,0,0,0,0
1754778960,3.2398,3.2398,3.2193,3.2274,0,0,0,0,0,0,0,1,0,0
1754779140,3.2274,3.2311,3.2189,3.2213,0,0,0,0,0,0,0,1,0,0
1754779320,3.2213,3.2254,3.22,3.2239,0,0,0,0,0,0,0,1,0,0
1754779500,3.2239,3.2242,3.213,3.2133,0,0,0,0,1,0,0,1,0,0
1754779680,3.2133,3.2271,3.2059,3.2258,0,1,0,0,0,0,0,1,0,0
1754779860,3.2258,3.2284,3.221,3.221,0,0,0,0,0,0,0,1,0,0
1754780040,3.221,3.224,3.2202,3.2224,0,0,0,0,0,0,0,1,0,0
1754780220,3.2224,3.225,3.2211,3.2249,0,0,0,0,0,0,0,1,0,0
1754780400,3.2249,3.2257,3.2199,3.2242,0,0,0,0,0,0,0,1,0,0
1754780580,3.2242,3.231,3.2224,3.2268,0,0,0,0,0,0,0,1,0,0
1754780760,3.2268,3.2279,3.2221,3.2222,0,0,0,0,0,1,0,0,0,0
1754780940,3.2222,3.2249,3.2201,3.2204,0,0,0,0,0,0,0,0,0,0
1754781120,3.2204,3.2204,3.2122,3.2178,0,0,0,0,0,0,0,0,0,0
1754781300,3.2178,3.2199,3.217,3.2195,0,0,0,0,0,0,0,0,0,0
1754781480,3.2195,3.2199,3.2156,3.2187,0,0,0,0,0,0,0,0,0,0
1754781660,3.2187,3.2239,3.2182,3.2238,0,0,0,0,1,0,0,0,0,0
1754781840,3.2238,3.2293,3.2209,3.2214,0,0,0,1,0,0,0,0,0,0
1754782020,3.2214,3.2225,3.2159,3.2203,0,0,0,0,0,0,0,0,0,0
1754782200,3.2203,3.2256,3.2176,3.2252,0,0,0,0,0,1,0,0,0,0
