time,open,high,low,close,EMA 20,EMA 50,Swing High,Swing Low,Bullish BOS,Bearish BOS
1754598000,0.07701,0.0772,0.07669,0.07682,0.07653922130271165,0.07533410117129202,0,0,0,0
1754598300,0.07682,0.07684,0.07477,0.07555,0.07644500975007244,0.07534256779202567,0,0,0,0
1754598600,0.07555,0.07613,0.07539,0.07595,0.07639786596435126,0.07536638866292662,0,0,0,0
1754598900,0.07595,0.07647,0.07578,0.07591,0.07635140253917495,0.07538770675457655,0,0,0,0
1754599200,0.07591,0.07591,0.07524,0.07558,0.0762779356306821,0.07539524766616179,0,0,0,0
1754599500,0.07558,0.07576,0.07457,0.07462,0.07612003699918857,0.07536484579690055,0,0,0,0
1754599800,0.07462,0.07534,0.0744,0.07493,0.07600670014212299,0.0753477930205515,0,0,0,0
1754600100,0.07493,0.075,0.07436,0.07444,0.07585749060477795,0.07531219329425537,0,0,0,0
1754600400,0.07444,0.07477,0.07402,0.07464,0.07574153911860862,0.07528583277291202,0,0,0,0
1754600700,0.07464,0.07512,0.07412,0.0745,0.07562329729778874,0.07525501580142528,0,0,0,0
1754601000,0.0745,0.07495,0.07402,0.07424,0.07549155469799934,0.07521521126019291,0,1,0,0
1754601300,0.07424,0.07459,0.07406,0.07414,0.07536283520295178,0.07517304611273437,0,0,0,0
1754601600,0.07414,0.07455,0.07414,0.07442,0.07527304137409924,0.07514351489262715,0,0,0,0
1754601900,0.07442,0.07639,0.07429,0.07575,0.0753184660051374,0.07516729862232804,1,0,0,0
1754602200,0.07575,0.07582,0.07518,0.07534,0.07532051686179099,0.075174071225374,0,0,0,0
1754602500,0.07534,0.07563,0.07515,0.07562,0.07534903906542995,0.07519155862830051,0,0,0,0
1754602800,0.07562,0.07562,0.07502,0.0751,0.07532532105919852,0.07518796809385736,0,0,0,0
1754603100,0.0751,0.07521,0.075,0.07512,0.07530576667260819,0.07518530267841197,0,0,0,0
1754603400,0.07512,0.07532,0.07505,0.07525,0.07530045556093122,0.07518783982827817,0,0,0,0
1754603700,0.07525,0.07542,0.07515,0.07523,0.0752937455075092,0.0751894931683457,0,0,0,0
1754604000,0.07523,0.07703,0.07522,0.07639,0.07539815069727022,0.07523657186762625,1,0,0,0
1754604300,0.07639,0.07673,0.07567,0.07595,0.07545070777372068,0.07526454944144483,0,0,0,0
1754604600,0.07595,0.07596,0.0746,0.07481,0.07538968798574727,0.07524672397315287,0,1,0,0
1754604900,0.07481,0.07567,0.0747,0.07555,0.07540495579662848,0.07525861715067628,0,0,0,0
1754605200,0.07555,0.07572,0.07537,0.07566,0.0754292457207591,0.07527435765457133,0,0,0,0
1754605500,0.07566,0.07566,0.07504,0.07529,0.07541598422354394,0.07527497107988225,0,0,0,0
1754605800,0.07529,0.07565,0.07526,0.07533,0.07540779524987308,0.07527712907674962,0,0,0,0
1754606100,0.07533,0.07584,0.07533,0.07551,0.07541752903559945,0.07528626126981826,0,0,0,0
1754606400,0.07551,0.07551,0.0752,0.07539,0.07541490722268522,0.07529032945531558,0,0,0,0
1754606700,0.07539,0.07567,0.075,0.07523,0.07539729701100091,0.07528796359432281,0,0,0,0
1754607000,0.07523,0.07649,0.07516,0.07624,0.07547755443852464,0.07532529835532976,0,0,0,0
1754607300,0.07624,0.07654,0.07611,0.0764,0.07556540639676039,0.07536744351786585,0,0,0,0
1754607600,0.0764,0.07675,0.07602,0.07622,0.07562774864468798,0.07540087710540053,0,0,0,0
1754607900,0.07622,0.0764,0.07603,0.07613,0.07567558210709864,0.0754294701600907,0,0,0,0
1754608200,0.07613,0.07633,0.07603,0.07633,0.0757379076207083,0.07546478505577342,0,0,0,0
1754608500,0.07633,0.07748,0.07617,0.07704,0.07586191641873608,0.07552655819084113,0,0,1,0
1754608800,0.07704,0.0772,0.07665,0.07682,0.07595316247409455,0.07557728139904343,0,0,0,0
1754609100,0.07682,0.07692,0.07669,0.07685,0.07603857557179983,0.07562719193241428,0,0,0,0
1754609400,0.07685,0.07718,0.07659,0.07709,0.07613871123162841,0.07568455695467255,0,0,1,0
1754609700,0.07709,0.07773,0.07709,0.07747,0.07626550063813999,0.07575457432899911,0,0,1,0
1754610000,0.07747,0.0778,0.07734,0.07747,0.07638021486307904,0.07582184592394033,0,0,1,0
1754610300,0.07747,0.078,0.07741,0.07792,0.07652686106659533,0.07590412647594266,0,0,1,0
1754610600,0.07792,0.07812,0.0777,0.07779,0.07664716001263387,0.0759780823004155,0,0,1,0
1754610900,0.07779,0.07878,0.07751,0.07778,0.07675504953524016,0.0760487457396149,0,0,1,0
1754611200,0.07778,0.07933,0.07764,0.07933,0.07700028291283634,0.07617742237727707,0,0,1,0
1754611500,0.07933,0.08274,0.07923,0.08175,0.07745263692113764,0.07639595483307011,1,0,1,0
1754611800,0.08175,0.08182,0.07949,0.07968,0.07766476673817216,0.07652474091804776,0,0,1,0
1754612100,0.07968,0.08258,0.07948,0.08064,0.07794812228691766,0.07668612362714393,0,0,1,0
1754612400,0.08064,0.08095,0.07558,0.07655,0.0778149677834017,0.07668078544568731,0,1,0,0
1754612700,0.07655,0.07726,0.07626,0.07699,0.07773639942307774,0.07669291150664075,0,0,0,0
1754613000,0.07699,0.07884,0.07682,0.07873,0.07783102804945129,0.07677279732990974,0,0,1,0
1754613300,0.07873,0.07984,0.07764,0.07937,0.0779775968066464,0.07687464841501132,0,0,0,0
1754613600,0.07937,0.07987,0.07872,0.0791,0.07808449234887055,0.07696191710461872,0,0,0,0
1754613900,0.0791,0.08048,0.079,0.08015,0.07828120736326383,0.07708693996326113,0,0,0,0
1754614200,0.08015,0.08113,0.07984,0.08032,0.07847537809057203,0.07721372663136854,0,0,0,0
1754614500,0.08032,0.08221,0.08009,0.0812,0.07873486589146994,0.07737005107719722,0,0,0,0
1754614800,0.0812,0.08261,0.08095,0.08236,0.07908011675894899,0.07756573534867968,0,0,0,0
1754615100,0.08236,0.08285,0.08013,0.08154,0.0793143913533348,0.07772158886441773,0,0,0,0
1754615400,0.08154,0.08404,0.08139,0.08294,0.07965968741492196,0.07792623243836212,1,0,1,0
1754615700,0.08294,0.08372,0.08171,0.08187,0.07987019337540559,0.0780808899897989,0,0,0,0
1754616000,0.08187,0.08282,0.08098,0.08258,0.08012827019679553,0.07825732567647345,0,0,0,0
1754616300,0.08258,0.08282,0.08013,0.08141,0.08025033970186261,0.07838095996367057,0,0,0,0
1754616600,0.08141,0.08215,0.08127,0.08145,0.08036459306358998,0.07850131447489918,0,0,0,0
1754616900,0.08145,0.0816,0.08052,0.08066,0.0803927270575338,0.07858596880921685,0,0,0,0
1754617200,0.08066,0.08284,0.0805,0.08259,0.08060199114729248,0.07874298964022795,0,0,0,0
1754617500,0.08259,0.08468,0.08259,0.08414,0.08093894437135986,0.07895463710531705,0,0,1,0
1754617800,0.08414,0.0852,0.08371,0.08517,0.08134190205027797,0.07919837682667717,0,0,1,0
1754618100,0.08517,0.08599,0.08409,0.08483,0.0816741018550134,0.07941922479425846,0,0,1,0
1754618400,0.08483,0.08579,0.08364,0.08445,0.08193847310691689,0.07961651009644441,0,0,1,0
1754618700,0.08445,0.08522,0.0841,0.08489,0.08221957090625814,0.07982331362207404,0,0,1,0
1754619000,0.08489,0.08985,0.08465,0.08857,0.0828243736770907,0.08016632093101231,0,0,1,0
1754619300,0.08857,0.08999,0.08771,0.0897,0.08347919523165348,0.0805401906984236,0,0,1,0
1754619600,0.0897,0.09182,0.08902,0.09079,0.08417546235244838,0.08094214400436776,0,0,1,0
1754619900,0.09079,0.09225,0.09044,0.09168,0.08489018022364378,0.08136323639635334,0,0,1,0
1754620200,0.09168,0.09226,0.0911,0.09177,0.08554540115472532,0.08177134477296694,0,0,1,0
1754620500,0.09177,0.09212,0.08909,0.091,0.0860648867590372,0.08213325282108588,0,0,1,0
1754620800,0.091,0.09105,0.08974,0.09005,0.08644442135341461,0.0824437134947688,0,0,1,0
1754621100,0.09005,0.09276,0.09005,0.09133,0.08690971455785132,0.08279219531850335,0,0,1,0
1754621400,0.09133,0.096,0.09059,0.09364,0.08755069412377024,0.08321759942366008,1,0,1,0
1754621700,0.09364,0.095,0.09165,0.09446,0.08820872325483975,0.0836584778776342,0,0,1,0
1754622000,0.09446,0.09586,0.09353,0.09501,0.08885646389723596,0.08410363560792306,0,0,1,0
1754622300,0.09501,0.09526,0.09278,0.09382,0.08932918162130873,0.08448466950565156,0,0,1,0
1754622600,0.09382,0.09528,0.09316,0.09333,0.08971021194308886,0.08483154521131228,0,0,1,0
1754622900,0.09333,0.0938,0.09076,0.09118,0.08985019175803277,0.08508050422263337,0,0,1,0
1754623200,0.09118,0.0926,0.0857,0.08685,0.0895644592096487,0.08514989621390265,0,0,0,0
1754623500,0.08685,0.08983,0.08673,0.08963,0.08957070118968216,0.08532558655845549,0,0,0,0
1754623800,0.08963,0.09071,0.08878,0.08902,0.08951825345733148,0.08547046551694742,0,0,0,0
1754624100,0.08902,0.08912,0.08769,0.08846,0.08941746741377611,0.08558770216334165,0,0,0,0
1754624400,0.08846,0.08854,0.08532,0.08683,0.08917104194579743,0.08563641972556355,0,1,0,0
1754624700,0.08683,0.08838,0.08671,0.08723,0.08898618080810244,0.08569891306965909,0,0,0,0
1754625000,0.08723,0.08884,0.08703,0.08793,0.08888559215971173,0.0857864066747705,0,0,0,0
1754625300,0.08793,0.08806,0.08613,0.08662,0.08866982147783442,0.08581909660909322,0,0,0,0
1754625600,0.08662,0.08833,0.08662,0.08778,0.08858507657518352,0.08589599478128564,0,0,0,0
1754625900,0.08778,0.08888,0.08763,0.08815,0.08854364071088033,0.08598438714280385,0,0,0,0
1754626200,0.08815,0.08844,0.08689,0.08733,0.08842805588127269,0.0860371562744586,0,0,0,0
1754626500,0.08733,0.08938,0.08715,0.0882,0.08840633627353243,0.08612197367546022,1,0,0,0
1754626800,0.0882,0.08845,0.08776,0.08793,0.08836097091414839,0.08619287666857943,0,0,0,0
1754627100,0.08793,0.08805,0.08272,0.08497,0.08803802130327712,0.086144920720792,0,1,0,0
1754627400,0.08497,0.0864,0.0834,0.08461,0.08771154308391739,0.08608472775134918,0,0,0,0
1754627700,0.08461,0.08554,0.08384,0.08473,0.08742758659973478,0.0860316011728649,0,0,0,0
1754628000,0.08473,0.08588,0.08442,0.08551,0.08724495930452195,0.08601114622490942,0,0,0,0
1754628300,0.08551,0.08666,0.085,0.08546,0.08707496318028177,0.085989532647462,0,0,0,0
1754628600,0.08546,0.08564,0.08394,0.08488,0.08686591906787398,0.0859460215632478,0,0,0,0
1754628900,0.08488,0.08713,0.08488,0.08665,0.08684535534712408,0.08597362856076748,0,0,0,0
1754629200,0.08665,0.08723,0.08613,0.08678,0.08683913102835035,0.08600525097014915,0,0,0,0
1754629500,0.08678,0.08808,0.08673,0.08764,0.08691540426374555,0.08606935877524134,0,0,0,0
1754629800,0.08764,0.08794,0.08653,0.08689,0.08691298481005551,0.08610154078405541,0,0,0,0
1754630100,0.08689,0.08784,0.08531,0.08617,0.08684222435195499,0.08610422545919048,0,0,0,0
1754630400,0.08617,0.08678,0.08529,0.08655,0.0868143934612926,0.08612170681373203,0,0,0,0
1754630700,0.08655,0.0876,0.08638,0.08702,0.08683397503640759,0.08615693399750725,0,0,0,0
1754631000,0.08702,0.08799,0.08686,0.08731,0.08687931074722592,0.08620215227211481,0,0,0,0
1754631300,0.08731,0.08876,0.08712,0.08805,0.08699080496177583,0.08627461688889462,1,0,0,0
1754631600,0.08805,0.08805,0.08582,0.08618,0.08691358544160671,0.08627090642266347,0,0,0,0
1754631900,0.08618,0.08623,0.08403,0.08478,0.08671038682812035,0.08621243950412764,0,0,0,0
1754632200,0.08478,0.08496,0.08404,0.08446,0.08649606427306127,0.08614371638631872,0,0,0,0
1754632500,0.08446,0.08455,0.08151,0.08271,0.0861354867232459,0.0860090608417572,0,0,0,1
1754632800,0.08271,0.08383,0.08235,0.08257,0.08579591655912724,0.0858741957107079,0,0,0,1
1754633100,0.08257,0.08295,0.08191,0.08207,0.08544106736301989,0.08572501156518994,0,0,0,1
1754633400,0.08207,0.08569,0.08201,0.08364,0.08526953713797038,0.08564324640577073,0,0,0,0
1754633700,0.08364,0.08556,0.08066,0.08244,0.08500005741054463,0.08551762889966208,0,1,0,1
1754634000,0.08244,0.08326,0.08213,0.08292,0.08480195670477847,0.08541576109967533,0,0,0,0
1754634300,0.08292,0.08378,0.08292,0.08367,0.08469415130432338,0.08534729988008022,0,0,0,0
1754634600,0.08367,0.08393,0.08297,0.08375,0.08460423213248305,0.08528466066909668,0,0,0,0
1754634900,0.08375,0.08392,0.08335,0.08357,0.08450573383415133,0.08521741907423014,0,0,0,0
1754635200,0.08357,0.08377,0.08215,0.08241,0.08430614013566073,0.08510732420857406,0,0,0,1
1754635500,0.08241,0.08245,0.08123,0.08224,0.08410936488464543,0.08499488012196331,0,0,0,0
1754635800,0.08224,0.08297,0.08203,0.08242,0.08394847299086967,0.08489390443090593,0,0,0,0
1754636100,0.08242,0.08314,0.08242,0.08288,0.08384671365840589,0.08481492778655668,0,0,0,0
1754636400,0.08288,0.08349,0.08224,0.08224,0.08369369330998629,0.08471395022629956,0,0,0,0
1754636700,0.08224,0.08241,0.08171,0.08225,0.08355619870903522,0.08461732472722899,0,0,0,0
1754637000,0.08225,0.08551,0.08196,0.08398,0.08359656073674615,0.08459233160067099,0,0,0,0
1754637300,0.08398,0.08898,0.08394,0.08653,0.08387593590467508,0.08466831859672311,1,0,0,0
1754637600,0.08653,0.08782,0.08652,0.08659,0.08413441819946793,0.08474367865175357,0,0,0,0
1754637900,0.08659,0.08759,0.08588,0.08705,0.08441209265666146,0.08483412262619461,0,0,0,0
1754638200,0.08705,0.08727,0.08643,0.08677,0.08463665526078894,0.08491003938595168,0,0,0,0
